file,attack_type,feature_group,model,best_params,accuracy,f1_score,precision,recall
02-15-2018.csv,02-15-2018,rates_and_ratios,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 50}",0.9897874521487035,0.8984131030527054,0.9017463058913836,0.8951044510762588
02-15-2018.csv,02-15-2018,rates_and_ratios,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.986286098697804,0.8603034752814489,0.8849355531686359,0.8370055241602642
02-15-2018.csv,02-15-2018,rates_and_ratios,KNN,"{""n_neighbors"": 7}",0.9944580590392901,0.9456385118149824,0.936049766718507,0.955425741316909
02-15-2018.csv,02-15-2018,rates_and_ratios,LinearSVC,"{""C"": 0.1}",0.9495491166530521,0.0,0.0,0.0
02-15-2018.csv,02-15-2018,rates_and_ratios,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",0.9815514231255906,0.8082059479801512,0.849838913013027,0.7704616166105784
02-15-2018.csv,02-15-2018,connection_activity,LogisticRegression,"{""C"": 0.01}",0.953409254721061,0.16018015937175192,0.8840025493945188,0.0880690837513493
02-15-2018.csv,02-15-2018,connection_activity,DecisionTree,"{""max_depth"": 20}",0.9916070027069018,0.9118438761776582,0.969866151313435,0.8603720871166424
02-15-2018.csv,02-15-2018,connection_activity,RandomForest,"{""max_depth"": null, ""n_estimators"": 200}",0.9916518507840405,0.9122854257825648,0.9707041042905236,0.8604990793066226
02-15-2018.csv,02-15-2018,connection_activity,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 200}",0.9916198164432272,0.9119310530568273,0.9705481906126836,0.8599911105467014
02-15-2018.csv,02-15-2018,connection_activity,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.991523713420787,0.9110887096774194,0.9675968881593034,0.8608165597815735
02-15-2018.csv,02-15-2018,connection_activity,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 50}",0.9915909855364952,0.9117380047745537,0.9689822755860492,0.8608800558765636
02-15-2018.csv,02-15-2018,connection_activity,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.9915012893822177,0.9107965434921489,0.9679817038307604,0.8599911105467014
02-15-2018.csv,02-15-2018,connection_activity,KNN,"{""n_neighbors"": 3}",0.9906107347076065,0.9019240421616196,0.9533814374646293,0.8557368721823608
02-15-2018.csv,02-15-2018,connection_activity,LinearSVC,"{""C"": 0.1}",0.9518363685871254,0.15822182408599741,0.6690340909090909,0.0897199822210934
02-15-2018.csv,02-15-2018,connection_activity,MLP,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",0.9636762609517403,0.4770075181034085,0.8717127444369521,0.32833830719410756
02-16-2018.csv,02-16-2018,flow_metrics,LogisticRegression,"{""C"": 0.01}",0.9254703995574954,0.9309232333053432,0.9944354919931514,0.8750366952658953
02-16-2018.csv,02-16-2018,flow_metrics,DecisionTree,"{""max_depth"": 10}",0.9889310271383749,0.9903127625597454,0.9948519013309037,0.9858148564591976
02-16-2018.csv,02-16-2018,flow_metrics,RandomForest,"{""max_depth"": 20, ""n_estimators"": 200}",0.9897925123898109,0.9910701622165798,0.9952245308310992,0.986950332611429
02-16-2018.csv,02-16-2018,flow_metrics,ExtraTrees,"{""max_depth"": 20, ""n_estimators"": 200}",0.9886417461129849,0.990053089165857,0.9952481165974499,0.9849120144454723
02-16-2018.csv,02-16-2018,flow_metrics,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.988635388288251,0.9900483524803959,0.9951593768187312,0.9849895591583075
02-16-2018.csv,02-16-2018,flow_metrics,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 50}",0.9890677203701526,0.9904312477218913,0.9950910778382851,0.9858148564591976
02-16-2018.csv,02-16-2018,flow_metrics,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.9885114107059411,0.989935670723217,0.9954578295033856,0.9844744407087587
02-16-2018.csv,02-16-2018,flow_metrics,KNN,"{""n_neighbors"": 7}",0.9891758033906279,0.9905391174844334,0.9937946722271161,0.9873048227272475
02-16-2018.csv,02-16-2018,flow_metrics,LinearSVC,"{""C"": 1}",0.9842993518197684,0.9862386215774178,0.9922629259595653,0.9802870262156519
02-16-2018.csv,02-16-2018,flow_metrics,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",0.9855518432923359,0.9873631705235179,0.991274103683523,0.9834829761660786
02-16-2018.csv,02-16-2018,packet_size_stats,LogisticRegression,"{""C"": 0.01}",0.9956989315675535,0.9962658659299595,0.9928379686674881,0.9997175156889571
02-16-2018.csv,02-16-2018,packet_size_stats,DecisionTree,"{""max_depth"": 5}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,RandomForest,"{""max_depth"": null, ""n_estimators"": 100}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 31}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,CatBoost,"{""depth"": 6, ""iterations"": 100, ""learning_rate"": 0.1}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,KNN,"{""n_neighbors"": 3}",0.9982134512497894,0.9984459855548551,0.9968967935373793,1.0
02-16-2018.csv,02-16-2018,packet_size_stats,LinearSVC,"{""C"": 0.1}",0.9959150976085043,0.9964537539153593,0.9929653382027787,0.999966766551642
02-16-2018.csv,02-16-2018,packet_size_stats,MLP,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",0.9982198090745232,0.9984515072917416,0.9969078028282561,1.0
02-16-2018.csv,02-16-2018,timing_iat,LogisticRegression,"{""C"": 0.01}",0.9921608021031684,0.9931525487735121,0.9957737773743965,0.9905450839421517
02-16-2018.csv,02-16-2018,timing_iat,DecisionTree,"{""max_depth"": 10}",0.9978955600130971,0.998169156650497,0.9967907821985075,0.9995513484471671
